0,1,2,3,4,5,6,7,8,9
0.024919439792433495,0.02519420547115736,0.025104780851422426,0.024934878197759414,0.026373036126731142,0.027495774271034223,0.027676222679010376,0.026772860652606756,0.02545737836929951,0.02548618072094322
0.022821902213604917,0.02295056491445613,0.023343372870967327,0.023349815329420265,0.024166297838347894,0.0253254333958437,0.026017038728800346,0.025346318023752756,0.024149878661623658,0.02409279177799073
0.024973997990759278,0.02505437099621588,0.025462864871144353,0.02570708390867682,0.02635604706785477,0.027286045395182423,0.028138166930351982,0.027562983900691673,0.025994123307550243,0.0257953995509832
0.027582908880399826,0.028089027036381164,0.028237538793671746,0.02837319121421822,0.029526855225864512,0.030500025482845805,0.030986256389880396,0.030226283616404892,0.02883681926096804,0.02869916651697113
